SITE,DATE,HORA,PM10
Bolivia,4/09/2013,4,42
Bolivia,4/09/2013,5,42
Bolivia,4/09/2013,6,42
Bolivia,4/09/2013,7,43
Bolivia,4/09/2013,8,44
Bolivia,4/09/2013,9,44
Bolivia,4/09/2013,10,43
Bolivia,4/09/2013,11,44
Bolivia,4/09/2013,12,46
Bolivia,4/09/2013,13,47
Bolivia,4/09/2013,14,48
Bolivia,4/09/2013,15,50
Bolivia,4/09/2013,16,55
Bolivia,4/09/2013,17,55
Bolivia,4/09/2013,18,49
Bolivia,4/09/2013,19,52
Bolivia,4/09/2013,20,50
Bolivia,4/09/2013,21,50
Bolivia,4/09/2013,22,51
Bolivia,4/09/2013,23,51
Bolivia,4/09/2013,24,51
Bolivia,5/09/2013,1,51
Bolivia,5/09/2013,2,51
Bolivia,5/09/2013,3,51
Bolivia,5/09/2013,4,50
Bolivia,5/09/2013,5,50
Bolivia,5/09/2013,6,49
Bolivia,5/09/2013,7,48
Bolivia,5/09/2013,8,46
Bolivia,5/09/2013,9,44
Bolivia,5/09/2013,10,42
Bolivia,5/09/2013,11,41
Bolivia,5/09/2013,12,38
Bolivia,5/09/2013,13,37
Bolivia,5/09/2013,14,43
Bolivia,5/09/2013,15,56
Bolivia,5/09/2013,16,69
Bolivia,5/09/2013,17,64
Bolivia,5/09/2013,18,64
Bolivia,5/09/2013,19,57
Bolivia,5/09/2013,20,35
Bolivia,5/09/2013,21,32
Bolivia,5/09/2013,22,32
Bolivia,5/09/2013,23,31
Bolivia,5/09/2013,24,31
Bolivia,6/09/2013,1,31
Bolivia,6/09/2013,2,31
Bolivia,6/09/2013,3,31
Bolivia,6/09/2013,4,31
Bolivia,6/09/2013,5,31
Bolivia,6/09/2013,6,30
Bolivia,6/09/2013,7,30
Bolivia,6/09/2013,8,30
Bolivia,6/09/2013,9,31
Bolivia,6/09/2013,10,33
Bolivia,6/09/2013,11,33
Bolivia,6/09/2013,12,34
Bolivia,6/09/2013,13,36
Bolivia,6/09/2013,14,37
Bolivia,6/09/2013,15,41
Bolivia,6/09/2013,16,39
Bolivia,6/09/2013,17,38
Bolivia,6/09/2013,18,38
Bolivia,6/09/2013,19,38
Bolivia,6/09/2013,20,37
Bolivia,6/09/2013,21,37
Bolivia,6/09/2013,22,36
Bolivia,6/09/2013,23,35
Bolivia,6/09/2013,24,34
Bolivia,7/09/2013,1,34
Bolivia,7/09/2013,2,34
Bolivia,7/09/2013,3,33
Bolivia,7/09/2013,4,33
Bolivia,7/09/2013,5,33
Bolivia,7/09/2013,6,33
Bolivia,7/09/2013,7,33
Bolivia,7/09/2013,8,32
Bolivia,7/09/2013,9,32
Bolivia,7/09/2013,10,31
Bolivia,7/09/2013,11,31
Bolivia,7/09/2013,12,33
Bolivia,7/09/2013,13,35
Bolivia,7/09/2013,14,39
Bolivia,7/09/2013,15,39
Bolivia,7/09/2013,16,44
Bolivia,7/09/2013,17,33
Bolivia,7/09/2013,18,35
Bolivia,7/09/2013,19,32
Bolivia,7/09/2013,20,32
Bolivia,7/09/2013,21,32
Bolivia,7/09/2013,22,32
Bolivia,7/09/2013,23,32
Bolivia,7/09/2013,24,32
Bolivia,8/09/2013,1,32
Bolivia,8/09/2013,2,32
Bolivia,8/09/2013,3,32
Bolivia,8/09/2013,4,32
Bolivia,8/09/2013,5,32
Bolivia,8/09/2013,6,32
Bolivia,8/09/2013,7,32
Bolivia,8/09/2013,8,33
Bolivia,8/09/2013,9,32
Bolivia,8/09/2013,10,32
Bolivia,8/09/2013,11,32
Bolivia,8/09/2013,12,31
Bolivia,8/09/2013,13,37
Bolivia,8/09/2013,14,59
Bolivia,8/09/2013,15,54
Bolivia,8/09/2013,16,42
Bolivia,8/09/2013,17,30
Bolivia,8/09/2013,18,31
Bolivia,8/09/2013,19,31
Bolivia,8/09/2013,20,31
Bolivia,8/09/2013,21,31
Bolivia,8/09/2013,22,32
Bolivia,8/09/2013,23,32
Bolivia,8/09/2013,24,32
Bolivia,9/09/2013,1,33
Bolivia,9/09/2013,2,32
Bolivia,9/09/2013,3,32
Bolivia,9/09/2013,4,33
Bolivia,9/09/2013,5,34
Bolivia,9/09/2013,6,34
Bolivia,9/09/2013,7,34
Bolivia,9/09/2013,8,35
Bolivia,9/09/2013,9,36
Bolivia,9/09/2013,10,38
Bolivia,9/09/2013,11,39
Bolivia,9/09/2013,12,39
Bolivia,9/09/2013,13,38
Bolivia,9/09/2013,14,38
Bolivia,9/09/2013,15,38
Bolivia,9/09/2013,16,38
Bolivia,9/09/2013,17,38
Bolivia,9/09/2013,18,38
Bolivia,9/09/2013,19,38
Bolivia,9/09/2013,20,39
Bolivia,9/09/2013,21,38
Bolivia,9/09/2013,22,38
Bolivia,9/09/2013,23,37
Bolivia,9/09/2013,24,36
Bolivia,10/09/2013,1,35
Bolivia,10/09/2013,2,35
Bolivia,10/09/2013,3,35
Bolivia,10/09/2013,4,35
Bolivia,10/09/2013,5,34
Bolivia,10/09/2013,6,34
Bolivia,10/09/2013,7,34
Bolivia,10/09/2013,8,34
Bolivia,10/09/2013,9,34
Bolivia,10/09/2013,10,33
Bolivia,10/09/2013,11,31
Bolivia,10/09/2013,12,32
Bolivia,10/09/2013,13,32
Bolivia,10/09/2013,14,33
Bolivia,10/09/2013,15,33
Bolivia,10/09/2013,16,33
Bolivia,10/09/2013,17,33
Bolivia,10/09/2013,18,32
Bolivia,10/09/2013,19,32
Bolivia,10/09/2013,20,31
Bolivia,10/09/2013,21,32
Bolivia,10/09/2013,22,32
Bolivia,10/09/2013,23,32
Bolivia,10/09/2013,24,32
Bolivia,11/09/2013,1,32
Bolivia,11/09/2013,2,32
Bolivia,11/09/2013,3,32
Bolivia,11/09/2013,4,33
Bolivia,11/09/2013,5,34
Bolivia,11/09/2013,6,34
Bolivia,11/09/2013,7,34
Bolivia,11/09/2013,8,34
Bolivia,11/09/2013,9,34
Bolivia,11/09/2013,10,34
Bolivia,11/09/2013,11,35
Bolivia,11/09/2013,12,34
Bolivia,11/09/2013,13,37
Bolivia,11/09/2013,14,51
Bolivia,11/09/2013,15,55
Bolivia,11/09/2013,16,64
Bolivia,11/09/2013,17,75
Bolivia,11/09/2013,18,85
Bolivia,11/09/2013,19,71
Bolivia,11/09/2013,20,40
Bolivia,11/09/2013,21,39
Bolivia,11/09/2013,22,39
Bolivia,11/09/2013,23,40
Bolivia,11/09/2013,24,42
Bolivia,12/09/2013,1,42
Bolivia,12/09/2013,2,43
Bolivia,12/09/2013,3,43
Bolivia,12/09/2013,4,43
Bolivia,12/09/2013,5,44
Bolivia,12/09/2013,6,43
Bolivia,12/09/2013,7,42
Bolivia,12/09/2013,8,41
Bolivia,12/09/2013,9,39
Bolivia,12/09/2013,10,39
Bolivia,12/09/2013,11,38
Bolivia,12/09/2013,12,38
Bolivia,12/09/2013,13,39
Bolivia,12/09/2013,14,40
Bolivia,12/09/2013,15,38
Bolivia,12/09/2013,16,37
Bolivia,12/09/2013,17,36
Bolivia,12/09/2013,18,35
Bolivia,12/09/2013,19,35
Bolivia,12/09/2013,20,35
Bolivia,12/09/2013,21,33
Bolivia,12/09/2013,22,34
Bolivia,12/09/2013,23,34
Bolivia,12/09/2013,24,34
Bolivia,13/09/2013,1,35
Bolivia,13/09/2013,2,36
Bolivia,13/09/2013,3,36
Bolivia,13/09/2013,4,37
Bolivia,13/09/2013,5,37
Bolivia,13/09/2013,6,39
Bolivia,13/09/2013,7,41
Bolivia,13/09/2013,8,43
Bolivia,13/09/2013,9,45
Bolivia,13/09/2013,10,47
Bolivia,13/09/2013,11,0
Bolivia,13/09/2013,12,48
Bolivia,13/09/2013,13,49
Bolivia,13/09/2013,14,53
Bolivia,13/09/2013,15,51
Bolivia,13/09/2013,16,51
Bolivia,13/09/2013,17,51
Bolivia,13/09/2013,18,52
Bolivia,13/09/2013,19,52
Bolivia,13/09/2013,20,53
Bolivia,13/09/2013,21,53
Bolivia,13/09/2013,22,53
Bolivia,13/09/2013,23,52
Bolivia,13/09/2013,24,53
Bolivia,14/09/2013,1,53
Bolivia,14/09/2013,2,53
Bolivia,14/09/2013,3,53
Bolivia,14/09/2013,4,52
Bolivia,14/09/2013,5,53
Bolivia,14/09/2013,6,53
Bolivia,14/09/2013,7,53
Bolivia,14/09/2013,8,53
Bolivia,14/09/2013,9,52
Bolivia,14/09/2013,10,53
Bolivia,14/09/2013,11,54
Bolivia,14/09/2013,12,53
Bolivia,14/09/2013,13,53
Bolivia,14/09/2013,14,52
Bolivia,14/09/2013,15,52
Bolivia,14/09/2013,16,52
Bolivia,14/09/2013,17,52
Bolivia,14/09/2013,18,52
Bolivia,14/09/2013,19,52
Bolivia,14/09/2013,20,52
Bolivia,14/09/2013,21,52
Bolivia,14/09/2013,22,52
Bolivia,14/09/2013,23,52
Bolivia,14/09/2013,24,51
Bolivia,15/09/2013,1,50
Bolivia,15/09/2013,2,50
Bolivia,15/09/2013,3,49
Bolivia,15/09/2013,4,48
Bolivia,15/09/2013,5,47
Bolivia,15/09/2013,6,45
Bolivia,15/09/2013,7,43
Bolivia,15/09/2013,8,41
Bolivia,15/09/2013,9,39
Bolivia,15/09/2013,10,36
Bolivia,15/09/2013,11,35
Bolivia,15/09/2013,12,36
Bolivia,15/09/2013,13,36
Bolivia,15/09/2013,14,35
Bolivia,15/09/2013,15,34
Bolivia,15/09/2013,16,34
Bolivia,15/09/2013,17,33
Bolivia,15/09/2013,18,33
Bolivia,15/09/2013,19,33
Bolivia,15/09/2013,20,31
Bolivia,15/09/2013,21,30
Bolivia,15/09/2013,22,30
Bolivia,15/09/2013,23,30
Bolivia,15/09/2013,24,31
Bolivia,16/09/2013,1,31
Bolivia,16/09/2013,2,30
Bolivia,16/09/2013,3,30
Bolivia,16/09/2013,4,29
Bolivia,16/09/2013,5,28
Bolivia,16/09/2013,6,29
Bolivia,16/09/2013,7,29
Bolivia,16/09/2013,8,30
Bolivia,16/09/2013,9,30
Bolivia,16/09/2013,10,31
Bolivia,16/09/2013,11,31
Bolivia,16/09/2013,12,31
Bolivia,16/09/2013,13,31
Bolivia,16/09/2013,14,44
Bolivia,16/09/2013,15,46
Bolivia,16/09/2013,16,46
Bolivia,16/09/2013,17,40
Bolivia,16/09/2013,18,34
Bolivia,16/09/2013,19,34
Bolivia,16/09/2013,20,35
Bolivia,16/09/2013,21,36
Bolivia,16/09/2013,22,37
Bolivia,16/09/2013,23,40
Bolivia,16/09/2013,24,44
Bolivia,17/09/2013,1,47
Bolivia,17/09/2013,2,49
Bolivia,17/09/2013,3,50
Bolivia,17/09/2013,4,51
Bolivia,17/09/2013,5,52
Bolivia,17/09/2013,6,53
Bolivia,17/09/2013,7,53
Bolivia,17/09/2013,8,54
Bolivia,17/09/2013,9,54
Bolivia,17/09/2013,10,55
Bolivia,17/09/2013,11,56
Bolivia,17/09/2013,12,56
Bolivia,17/09/2013,13,57
Bolivia,17/09/2013,14,57
Bolivia,17/09/2013,15,59
Bolivia,17/09/2013,16,61
Bolivia,17/09/2013,17,59
Bolivia,17/09/2013,18,59
Bolivia,17/09/2013,19,59
Bolivia,17/09/2013,20,60
Bolivia,17/09/2013,21,60
Bolivia,17/09/2013,22,61
Bolivia,17/09/2013,23,60
Bolivia,17/09/2013,24,59
Bolivia,18/09/2013,1,59
Bolivia,18/09/2013,2,59
Bolivia,18/09/2013,3,59
Bolivia,18/09/2013,4,59
Bolivia,18/09/2013,5,59
Bolivia,18/09/2013,6,60
Bolivia,18/09/2013,7,60
Bolivia,18/09/2013,8,61
Bolivia,18/09/2013,9,62
Bolivia,18/09/2013,10,63
Bolivia,18/09/2013,11,64
Bolivia,18/09/2013,12,64
Bolivia,18/09/2013,13,64
Bolivia,18/09/2013,14,64
Bolivia,18/09/2013,15,80
Bolivia,18/09/2013,16,82
Bolivia,18/09/2013,17,64
Bolivia,18/09/2013,18,80
Bolivia,18/09/2013,19,77
Bolivia,18/09/2013,20,64
Bolivia,18/09/2013,21,65
Bolivia,18/09/2013,22,65
Bolivia,18/09/2013,23,65
Bolivia,18/09/2013,24,66
Bolivia,19/09/2013,1,66
Bolivia,19/09/2013,2,66
Bolivia,19/09/2013,3,0
Bolivia,19/09/2013,4,68
Bolivia,19/09/2013,5,68
Bolivia,19/09/2013,6,69
Bolivia,19/09/2013,7,69
Bolivia,19/09/2013,8,69
Bolivia,19/09/2013,9,69
Bolivia,19/09/2013,10,70
Bolivia,19/09/2013,11,69
Bolivia,19/09/2013,12,69
Bolivia,19/09/2013,13,69
Bolivia,19/09/2013,14,68
Bolivia,19/09/2013,15,68
Bolivia,19/09/2013,16,68
Bolivia,19/09/2013,17,67
Bolivia,19/09/2013,18,67
Bolivia,19/09/2013,19,66
Bolivia,19/09/2013,20,67
Bolivia,19/09/2013,21,66
Bolivia,19/09/2013,22,65
Bolivia,19/09/2013,23,65
Bolivia,19/09/2013,24,66
Bolivia,20/09/2013,1,66
Bolivia,20/09/2013,2,65
Bolivia,20/09/2013,3,65
Bolivia,20/09/2013,4,64
Bolivia,20/09/2013,5,64
Bolivia,20/09/2013,6,64
Bolivia,20/09/2013,7,63
Bolivia,20/09/2013,8,62
Bolivia,20/09/2013,9,61
Bolivia,20/09/2013,10,60
Bolivia,20/09/2013,11,59
Bolivia,20/09/2013,12,58
Bolivia,20/09/2013,13,58
Bolivia,20/09/2013,14,57
Bolivia,20/09/2013,15,57
Bolivia,20/09/2013,16,57
Bolivia,20/09/2013,17,57
Bolivia,20/09/2013,18,57
Bolivia,20/09/2013,19,57
Bolivia,20/09/2013,20,57
Bolivia,20/09/2013,21,57
Bolivia,20/09/2013,22,58
Bolivia,20/09/2013,23,58
Bolivia,20/09/2013,24,58
Bolivia,21/09/2013,1,57
Bolivia,21/09/2013,2,57
Bolivia,21/09/2013,3,57
Bolivia,21/09/2013,4,57
Bolivia,21/09/2013,5,57
Bolivia,21/09/2013,6,57
Bolivia,21/09/2013,7,57
Bolivia,21/09/2013,8,57
Bolivia,21/09/2013,9,57
Bolivia,21/09/2013,10,57
Bolivia,21/09/2013,11,57
Bolivia,21/09/2013,12,57
Bolivia,21/09/2013,13,57
Bolivia,21/09/2013,14,58
Bolivia,21/09/2013,15,58
Bolivia,21/09/2013,16,58
Bolivia,21/09/2013,17,58
Bolivia,21/09/2013,18,58
Bolivia,21/09/2013,19,58
Bolivia,21/09/2013,20,58
Bolivia,21/09/2013,21,58
Bolivia,21/09/2013,22,57
Bolivia,21/09/2013,23,55
Bolivia,21/09/2013,24,55
Bolivia,22/09/2013,1,54
Bolivia,22/09/2013,2,54
Bolivia,22/09/2013,3,53
Bolivia,22/09/2013,4,53
Bolivia,22/09/2013,5,53
Bolivia,22/09/2013,6,53
Bolivia,22/09/2013,7,53
Bolivia,22/09/2013,8,53
Bolivia,22/09/2013,9,52
Bolivia,22/09/2013,10,52
Bolivia,22/09/2013,11,52
Bolivia,22/09/2013,12,52
Bolivia,22/09/2013,13,52
Bolivia,22/09/2013,14,51
Bolivia,22/09/2013,15,0
Bolivia,22/09/2013,16,51
Bolivia,22/09/2013,17,51
Bolivia,22/09/2013,18,52
Bolivia,22/09/2013,19,52
Bolivia,22/09/2013,20,52
Bolivia,22/09/2013,21,52
Bolivia,22/09/2013,22,53
Bolivia,22/09/2013,23,53
Bolivia,22/09/2013,24,53
Bolivia,23/09/2013,1,54
Bolivia,23/09/2013,2,0
Bolivia,23/09/2013,3,56
Bolivia,23/09/2013,4,56
Bolivia,23/09/2013,5,55
Bolivia,23/09/2013,6,55
Bolivia,23/09/2013,7,54
Bolivia,23/09/2013,8,54
Bolivia,23/09/2013,9,54
Bolivia,23/09/2013,10,55
Bolivia,23/09/2013,11,55
Bolivia,23/09/2013,12,56
Bolivia,23/09/2013,13,56
Bolivia,23/09/2013,14,57
Bolivia,23/09/2013,15,57
Bolivia,23/09/2013,16,58
Bolivia,23/09/2013,17,58
Bolivia,23/09/2013,18,58
Bolivia,23/09/2013,19,59
Bolivia,23/09/2013,20,59
Bolivia,23/09/2013,21,59
Bolivia,23/09/2013,22,60
Bolivia,23/09/2013,23,60
Bolivia,23/09/2013,24,61
Bolivia,24/09/2013,1,62
Bolivia,24/09/2013,2,60
Bolivia,24/09/2013,3,62
Bolivia,24/09/2013,4,63
Bolivia,24/09/2013,5,64
Bolivia,24/09/2013,6,65
Bolivia,24/09/2013,7,65
Bolivia,24/09/2013,8,65
Bolivia,24/09/2013,9,65
Bolivia,24/09/2013,10,64
Bolivia,24/09/2013,11,63
Bolivia,24/09/2013,12,62
Bolivia,24/09/2013,13,62
Bolivia,24/09/2013,14,62
Bolivia,24/09/2013,15,62
Bolivia,24/09/2013,16,61
Bolivia,24/09/2013,17,61
Bolivia,24/09/2013,18,61
Bolivia,24/09/2013,19,61
Bolivia,24/09/2013,20,62
Bolivia,24/09/2013,21,62
Bolivia,24/09/2013,22,61
Bolivia,24/09/2013,23,61
Bolivia,24/09/2013,24,60
Bolivia,25/09/2013,1,59
Bolivia,25/09/2013,2,58
Bolivia,25/09/2013,3,58
Bolivia,25/09/2013,4,56
Bolivia,25/09/2013,5,55
Bolivia,25/09/2013,6,54
Bolivia,25/09/2013,7,54
Bolivia,25/09/2013,8,54
Bolivia,25/09/2013,9,54
Bolivia,25/09/2013,10,55
Bolivia,25/09/2013,11,55
Bolivia,25/09/2013,12,56
Bolivia,25/09/2013,13,56
Bolivia,25/09/2013,14,56
Bolivia,25/09/2013,15,56
Bolivia,25/09/2013,16,55
Bolivia,25/09/2013,17,55
Bolivia,25/09/2013,18,55
Bolivia,25/09/2013,19,55
Bolivia,25/09/2013,20,55
Bolivia,25/09/2013,21,54
Bolivia,25/09/2013,22,54
Bolivia,25/09/2013,23,54
Bolivia,25/09/2013,24,0
Bolivia,26/09/2013,1,54
Bolivia,26/09/2013,2,54
Bolivia,26/09/2013,3,54
Bolivia,26/09/2013,4,55
Bolivia,26/09/2013,5,55
Bolivia,26/09/2013,6,56
Bolivia,26/09/2013,7,57
Bolivia,26/09/2013,8,57
Bolivia,26/09/2013,9,58
Bolivia,26/09/2013,10,59
Bolivia,26/09/2013,11,60
Bolivia,26/09/2013,12,60
Bolivia,26/09/2013,13,60
Bolivia,26/09/2013,14,61
Bolivia,26/09/2013,15,61
Bolivia,26/09/2013,16,62
Bolivia,26/09/2013,17,0
Bolivia,26/09/2013,18,65
Bolivia,26/09/2013,19,68
Bolivia,26/09/2013,20,67
Bolivia,26/09/2013,21,68
Bolivia,26/09/2013,22,68
Bolivia,26/09/2013,23,69
Bolivia,26/09/2013,24,69
Bolivia,27/09/2013,1,70
Bolivia,27/09/2013,2,70
Bolivia,27/09/2013,3,70
Bolivia,27/09/2013,4,71
Bolivia,27/09/2013,5,71
Bolivia,27/09/2013,6,71
Bolivia,27/09/2013,7,72
Bolivia,27/09/2013,8,72
Bolivia,27/09/2013,9,72
Bolivia,27/09/2013,10,72
Bolivia,27/09/2013,11,72
Bolivia,27/09/2013,12,72
Bolivia,27/09/2013,13,71
Bolivia,27/09/2013,14,70
Bolivia,27/09/2013,15,70
Bolivia,27/09/2013,16,69
Bolivia,27/09/2013,17,68
Bolivia,27/09/2013,18,67
Bolivia,27/09/2013,19,66
Bolivia,27/09/2013,20,65
Bolivia,27/09/2013,21,64
Bolivia,27/09/2013,22,64
Bolivia,27/09/2013,23,64
Bolivia,27/09/2013,24,63
Bolivia,28/09/2013,1,63
Bolivia,28/09/2013,2,62
Bolivia,28/09/2013,3,61
Bolivia,28/09/2013,4,0
Bolivia,28/09/2013,5,60
Bolivia,28/09/2013,6,59
Bolivia,28/09/2013,7,58
Bolivia,28/09/2013,8,58
Bolivia,28/09/2013,9,57
Bolivia,28/09/2013,10,57
Bolivia,28/09/2013,11,57
Bolivia,28/09/2013,12,56
Bolivia,28/09/2013,13,57
Bolivia,28/09/2013,14,62
Bolivia,28/09/2013,15,58
Bolivia,28/09/2013,16,58
Bolivia,28/09/2013,17,57
Bolivia,28/09/2013,18,57
Bolivia,28/09/2013,19,56
Bolivia,28/09/2013,20,56
Bolivia,28/09/2013,21,56
Bolivia,28/09/2013,22,56
Bolivia,28/09/2013,23,56
Bolivia,28/09/2013,24,56
Bolivia,29/09/2013,1,56
Bolivia,29/09/2013,2,56
Bolivia,29/09/2013,3,57
Bolivia,29/09/2013,4,56
Bolivia,29/09/2013,5,56
Bolivia,29/09/2013,6,56
Bolivia,29/09/2013,7,0
Bolivia,29/09/2013,8,54
Bolivia,29/09/2013,9,0
Bolivia,29/09/2013,10,53
Bolivia,29/09/2013,11,52
Bolivia,29/09/2013,12,52
Bolivia,29/09/2013,13,51
Bolivia,29/09/2013,14,52
Bolivia,29/09/2013,15,51
Bolivia,29/09/2013,16,50
Bolivia,29/09/2013,17,50
Bolivia,29/09/2013,18,50
Bolivia,29/09/2013,19,50
Bolivia,29/09/2013,20,49
Bolivia,29/09/2013,21,48
Bolivia,29/09/2013,22,47
Bolivia,29/09/2013,23,44
Bolivia,29/09/2013,24,42
Bolivia,30/09/2013,1,41
Bolivia,30/09/2013,2,39
Bolivia,30/09/2013,3,37
Bolivia,30/09/2013,4,38
Bolivia,30/09/2013,5,38
Bolivia,30/09/2013,6,38
Bolivia,30/09/2013,7,37
Bolivia,30/09/2013,8,37
Bolivia,30/09/2013,9,35
Bolivia,30/09/2013,10,35
Bolivia,30/09/2013,11,35
Bolivia,30/09/2013,12,36
Bolivia,30/09/2013,13,34
Bolivia,30/09/2013,14,54
Bolivia,30/09/2013,15,35
Bolivia,30/09/2013,16,36
Bolivia,30/09/2013,17,58
Bolivia,30/09/2013,18,39
Bolivia,30/09/2013,19,37
Bolivia,30/09/2013,20,37
Bolivia,30/09/2013,21,39
Bolivia,30/09/2013,22,39
Bolivia,30/09/2013,23,40
Bolivia,30/09/2013,24,42
Bolivia,1/10/2013,1,44
Bolivia,1/10/2013,2,45
Bolivia,1/10/2013,3,46
Bolivia,1/10/2013,4,47
Bolivia,1/10/2013,5,48
Bolivia,1/10/2013,6,49
Bolivia,1/10/2013,7,50
Bolivia,1/10/2013,8,51
Bolivia,1/10/2013,9,52
Bolivia,1/10/2013,10,52
Bolivia,1/10/2013,11,52
Bolivia,1/10/2013,12,52
Bolivia,1/10/2013,13,52
Bolivia,1/10/2013,14,52
Bolivia,1/10/2013,15,51
Bolivia,1/10/2013,16,63
Bolivia,1/10/2013,17,55
Bolivia,1/10/2013,18,53
Bolivia,1/10/2013,19,54
Bolivia,1/10/2013,20,54
Bolivia,1/10/2013,21,54
Bolivia,1/10/2013,22,54
Bolivia,1/10/2013,23,54
Bolivia,1/10/2013,24,54
Bolivia,2/10/2013,1,55
Bolivia,2/10/2013,2,55
Bolivia,2/10/2013,3,55
Bolivia,2/10/2013,4,54
Bolivia,2/10/2013,5,54
Bolivia,2/10/2013,6,54
Bolivia,2/10/2013,7,54
Bolivia,2/10/2013,8,54
Bolivia,2/10/2013,9,54
Bolivia,2/10/2013,10,55
Bolivia,2/10/2013,11,55
Bolivia,2/10/2013,12,56
Bolivia,2/10/2013,13,56
Bolivia,2/10/2013,14,58
Bolivia,2/10/2013,15,61
Bolivia,2/10/2013,16,57
Bolivia,2/10/2013,17,56
Bolivia,2/10/2013,18,56
Bolivia,2/10/2013,19,55
Bolivia,2/10/2013,20,55
Bolivia,2/10/2013,21,55
Bolivia,2/10/2013,22,55
Bolivia,2/10/2013,23,55
Bolivia,2/10/2013,24,54
Bolivia,3/10/2013,1,53
Bolivia,3/10/2013,2,52
Bolivia,3/10/2013,3,52
Bolivia,3/10/2013,4,51
Bolivia,3/10/2013,5,51
Bolivia,3/10/2013,6,50
Bolivia,3/10/2013,7,50
Bolivia,3/10/2013,8,49
Bolivia,3/10/2013,9,0
Bolivia,3/10/2013,10,48
Bolivia,3/10/2013,11,47
Bolivia,3/10/2013,12,47
Bolivia,3/10/2013,13,46
Bolivia,3/10/2013,14,45
Bolivia,3/10/2013,15,44
Bolivia,3/10/2013,16,44
Bolivia,3/10/2013,17,44
Bolivia,3/10/2013,18,45
Bolivia,3/10/2013,19,46
Bolivia,3/10/2013,20,45
Bolivia,3/10/2013,21,45
Bolivia,3/10/2013,22,45
Bolivia,3/10/2013,23,45
Bolivia,3/10/2013,24,45
Bolivia,4/10/2013,1,46
Bolivia,4/10/2013,2,48
Bolivia,4/10/2013,3,50
Bolivia,4/10/2013,4,51
Bolivia,4/10/2013,5,52
Bolivia,4/10/2013,6,52
Bolivia,4/10/2013,7,53
Bolivia,4/10/2013,8,53
Bolivia,4/10/2013,9,53
Bolivia,4/10/2013,10,54
Bolivia,4/10/2013,11,54
Bolivia,4/10/2013,12,54
Bolivia,4/10/2013,13,54
Bolivia,4/10/2013,14,60
Bolivia,4/10/2013,15,90
Bolivia,4/10/2013,16,92
Bolivia,4/10/2013,17,71
Bolivia,4/10/2013,18,67
Bolivia,4/10/2013,19,58
Bolivia,4/10/2013,20,58
Bolivia,4/10/2013,21,0
Bolivia,4/10/2013,22,0
Bolivia,4/10/2013,23,59
Bolivia,4/10/2013,24,60
Bolivia,5/10/2013,1,61
Bolivia,5/10/2013,2,61
Bolivia,5/10/2013,3,61
Bolivia,5/10/2013,4,60
Bolivia,5/10/2013,5,59
Bolivia,5/10/2013,6,58
Bolivia,5/10/2013,7,58
Bolivia,5/10/2013,8,57
Bolivia,5/10/2013,9,57
Bolivia,5/10/2013,10,56
Bolivia,5/10/2013,11,55
Bolivia,5/10/2013,12,55
Bolivia,5/10/2013,13,54
Bolivia,5/10/2013,14,52
Bolivia,5/10/2013,15,51
Bolivia,5/10/2013,16,50
Bolivia,5/10/2013,17,50
Bolivia,5/10/2013,18,49
Bolivia,5/10/2013,19,48
Bolivia,5/10/2013,20,45
Bolivia,5/10/2013,21,44
Bolivia,5/10/2013,22,42
Bolivia,5/10/2013,23,39
Bolivia,5/10/2013,24,36
Bolivia,6/10/2013,1,34
Bolivia,6/10/2013,2,31
Bolivia,6/10/2013,3,30
Bolivia,6/10/2013,4,31
Bolivia,6/10/2013,5,31
Bolivia,6/10/2013,6,32
Bolivia,6/10/2013,7,31
Bolivia,6/10/2013,8,32
Bolivia,6/10/2013,9,32
Bolivia,6/10/2013,10,31
Bolivia,6/10/2013,11,31
Bolivia,6/10/2013,12,31
Bolivia,6/10/2013,13,48
Bolivia,6/10/2013,14,60
Bolivia,6/10/2013,15,59
Bolivia,6/10/2013,16,54
Bolivia,6/10/2013,17,39
Bolivia,6/10/2013,18,35
Bolivia,6/10/2013,19,37
Bolivia,6/10/2013,20,33
Bolivia,6/10/2013,21,32
Bolivia,6/10/2013,22,32
Bolivia,6/10/2013,23,32
Bolivia,6/10/2013,24,32
Bolivia,7/10/2013,1,32
Bolivia,7/10/2013,2,32
Bolivia,7/10/2013,3,32
Bolivia,7/10/2013,4,31
Bolivia,7/10/2013,5,32
Bolivia,7/10/2013,6,31
Bolivia,7/10/2013,7,31
Bolivia,7/10/2013,8,31
Bolivia,7/10/2013,9,31
Bolivia,7/10/2013,10,31
Bolivia,7/10/2013,11,31
Bolivia,7/10/2013,12,31
Bolivia,7/10/2013,13,32
Bolivia,7/10/2013,14,39
Bolivia,7/10/2013,15,53
Bolivia,7/10/2013,16,46
Bolivia,7/10/2013,17,31
Bolivia,7/10/2013,18,30
Bolivia,7/10/2013,19,31
Bolivia,7/10/2013,20,28
Bolivia,7/10/2013,21,28
Bolivia,7/10/2013,22,28
Bolivia,7/10/2013,23,29
Bolivia,7/10/2013,24,29
Bolivia,8/10/2013,1,29
Bolivia,8/10/2013,2,30
Bolivia,8/10/2013,3,31
Bolivia,8/10/2013,4,33
Bolivia,8/10/2013,5,34
Bolivia,8/10/2013,6,35
Bolivia,8/10/2013,7,37
Bolivia,8/10/2013,8,39
Bolivia,8/10/2013,9,41
